station_name,fecha,pv_voltage_V_NORM_MEAN,pv_voltage_V_NORM_MIN,pv_voltage_V_NORM_MAX,pv_current_A_NORM_MEAN,pv_current_A_NORM_MIN,pv_current_A_NORM_MAX,pv_power_W_NORM_MEAN,pv_power_W_NORM_MIN,pv_power_W_NORM_MAX,battery_soc_%_NORM_MEAN,battery_soc_%_NORM_MIN,battery_soc_%_NORM_MAX,battery_voltage_V_NORM_MEAN,battery_voltage_V_NORM_MIN,battery_voltage_V_NORM_MAX,battery_current_A_NORM_MEAN,battery_current_A_NORM_MIN,battery_current_A_NORM_MAX,load_voltage_V_NORM_MEAN,load_voltage_V_NORM_MIN,load_voltage_V_NORM_MAX,load_current_A_NORM_MEAN,load_current_A_NORM_MIN,load_current_A_NORM_MAX,load_power_W_NORM_MEAN,load_power_W_NORM_MIN,load_power_W_NORM_MAX,controller_temp_C_NORM_MEAN,controller_temp_C_NORM_MIN,controller_temp_C_NORM_MAX,energy_generated_today_kWh_MAX,energy_consumed_today_kWh_MAX,battery_voltage_RANGE,controller_temp_RANGE,es_dia_productivo
CruzAmarillo,2026-04-27,0.3315782598435814,0.0015282272563825,0.9647608773822366,0.0628136950286806,0.0,0.4837476099426385,0.106070143884892,0.0,0.8982117163412128,0.560703125,0.27,1.0,0.8980271464646465,0.857912457912458,0.9757575757575758,0.1068917082843713,0.0,0.8971797884841363,0.8980271464646465,0.857912457912458,0.9757575757575758,0.7333052385892116,0.6224066390041494,0.8796680497925311,0.7879126764112904,0.7053091397849462,0.957997311827957,1.0,1.0,1.0,0.61,0.56,0.12,0.0,True
CruzAmarillo,2026-04-28,0.3941035541628853,0.0015282272563825,0.957569219705142,0.0511699899845215,0.0,0.2638623326959846,0.0996290314687025,0.0,0.5608221993833504,0.5953968253968254,0.28,1.0,0.8969536636203304,0.8599326599326599,0.9737373737373738,0.101980862850428,0.0,0.5593419506462984,0.8969536636203304,0.8599326599326599,0.9737373737373738,0.7340446552064809,0.6307053941908713,0.8796680497925311,0.7910319593787336,0.6995967741935484,0.9096102150537636,1.0,1.0,1.0,0.6,0.56,0.11,0.0,True
CruzAmarillo,2026-04-29,0.4018947469753983,0.0015282272563825,0.9613448399856168,0.0549976664006865,0.0,0.401529636711281,0.1065949130459412,0.0,0.7673586844809867,0.6077952755905511,0.27,1.0,0.8979241231209736,0.857912457912458,0.9757575757575758,0.1086447625304181,0.0,0.7555816686251469,0.8979241231209736,0.857912457912458,0.9757575757575758,0.7280687424445388,0.5975103734439834,0.883817427385892,0.791010498687664,0.6740591397849462,0.929771505376344,1.0,1.0,1.0,0.61,0.57,0.12,0.0,True
CruzAmarillo,2026-04-30,0.3477024918810715,0.0015282272563825,0.9557713052858684,0.0733051294018457,0.0,0.8910133843212237,0.0972920830939298,0.0,0.920698869475848,0.575748031496063,0.27,1.0,0.8951403801797503,0.857912457912458,0.9757575757575758,0.0993921000767971,0.0,0.9206815511163338,0.8951403801797503,0.857912457912458,0.9757575757575758,0.7343418172313523,0.6016597510373444,0.850622406639004,0.7928308356616713,0.709005376344086,0.9828629032258064,1.0,1.0,1.0,0.53,0.57,0.12,0.0,False
CruzAmarillo,2026-05-01,0.3692352585286781,0.0017080186983099,0.9799532542250988,0.0600018209960848,0.0,0.6520076481835564,0.1041295942837566,0.0,0.6289825282631039,0.5763492063492064,0.27,1.0,0.8961626850515739,0.8565656565656566,0.9757575757575758,0.1063781172476824,0.0,0.6321974148061105,0.8961626850515739,0.8565656565656566,0.9757575757575758,0.7404663110057301,0.6099585062240663,0.842323651452282,0.7993311571940604,0.6901881720430108,0.9122983870967742,1.0,1.0,1.0,0.52,0.56,0.12,0.0,False
CruzAmarillo,2026-05-02,0.3756168828411012,0.0014383315354189,0.95532182668105,0.0525285677722407,0.0,0.3326959847036329,0.0995029578137265,0.0,0.7058170606372045,0.5777952755905511,0.27,1.0,0.8950290304621014,0.857912457912458,0.9757575757575758,0.101663628709161,0.0,0.7027027027027027,0.8950290304621014,0.857912457912458,0.9757575757575758,0.7393406737020942,0.6141078838174273,0.8713692946058091,0.7979029083058166,0.7207661290322581,0.9411962365591398,1.0,1.0,1.0,0.56,0.58,0.12,0.0,False
CruzAmarillo,2026-05-03,0.4064454524090637,0.0014383315354189,0.9702445163610212,0.0579334848918263,0.0,0.7476099426386233,0.107033203583365,0.0,0.7195477903391573,0.611023622047244,0.27,1.0,0.8988202232296721,0.8565656565656566,0.9757575757575758,0.1090426270159238,0.0,0.7426556991774383,0.8988202232296721,0.8565656565656566,0.9757575757575758,0.7395693795536968,0.6141078838174273,0.867219917012448,0.7938415460164253,0.7200940860215054,0.8948252688172043,1.0,1.0,1.0,0.71,0.57,0.12,0.0,True
CruzAmarillo,2026-05-04,0.3873621852887938,0.0015282272563825,0.9812117943185904,0.0627410312084778,0.0,0.4340344168260038,0.1079868308742836,0.0,0.6500308324768757,0.5913559322033899,0.27,1.0,0.8970153512526394,0.857912457912458,0.9757575757575758,0.1101645123384253,0.0,0.6433607520564042,0.8970153512526394,0.857912457912458,0.9757575757575758,0.7334200717350025,0.5975103734439834,0.8962655601659751,0.7979457125934025,0.7163978494623656,0.9106182795698924,1.0,1.0,1.0,0.54,0.57,0.12,0.0,False
CruzAmarillo,2026-05-05,0.5130773022395145,0.0015282272563825,0.9742898238043868,0.0630760306786688,0.0,0.401529636711281,0.127648301904223,0.0,0.659568345323741,0.6879775280898877,0.27,1.0,0.9050883365490108,0.8565656565656566,0.9717171717171718,0.1305338068894493,0.0,0.6562867215041128,0.9050883365490108,0.8565656565656566,0.9717171717171718,0.7267005454799756,0.6224066390041494,0.883817427385892,0.7881063489186904,0.6878360215053764,0.9196908602150538,1.0,1.0,1.0,0.67,0.57,0.12,0.0,True
CruzAmarillo,2026-05-06,0.4889670290155727,0.0015282272563825,0.9744696152463144,0.0566014609991665,0.0,0.4416826003824091,0.1095264447782433,0.0,0.5308941418293937,0.691025641025641,0.33,1.0,0.908693775360442,0.8680134680134681,0.9750841750841752,0.1111738829130133,0.0,0.5293772032902467,0.908693775360442,0.8680134680134681,0.9750841750841752,0.7284285562293861,0.5643153526970954,0.8547717842323651,0.7948545629997243,0.7043010752688172,0.8951612903225806,1.0,1.0,1.0,0.45,0.36,0.11,0.0,False
CruzAmarillo,2026-05-07,0.3922265372168285,0.0013484358144552,0.9552319309600864,0.051548757170172,0.0,0.3996175908221797,0.0999620143884892,0.0,0.7558067831449127,0.58928,0.27,1.0,0.895682154882155,0.8565656565656566,0.9750841750841752,0.1021386603995299,0.0,0.7508813160987073,0.8956552188552189,0.8565656565656566,0.9750841750841752,0.7436016597510373,0.6224066390041494,1.0,0.7990833333333334,0.71875,0.9815188172043012,1.0,1.0,1.0,0.59,0.57,0.12,0.0,True
CruzAmarillo,2026-05-08,0.3863293382825528,0.0013484358144552,0.949388709097447,0.0509326869514159,0.0,0.3824091778202677,0.0976517143990094,0.0,0.5664953751284687,0.5944094488188976,0.27,1.0,0.8964235531164665,0.8572390572390572,0.9764309764309764,0.1003682559656541,0.0,0.564042303172738,0.8963811341764097,0.8572390572390572,0.9757575757575758,0.7347992289345574,0.6182572614107883,0.8879668049792531,0.7901267885869105,0.688508064516129,0.980510752688172,1.0,1.0,1.0,0.63,0.57,0.12,0.0,True
CruzAmarillo,2026-05-09,0.3653008179802767,0.0014383315354189,0.983009708737864,0.0633685129702955,0.0,0.9674952198852772,0.0973153895331429,0.0,0.7292908530318603,0.5731496062992126,0.27,1.0,0.8940639995758106,0.8572390572390572,0.9757575757575758,0.0996511746254984,0.0,0.7285546415981199,0.8940427901057822,0.8572390572390572,0.9750841750841752,0.7381317999150521,0.6182572614107883,0.8630705394190871,0.7945426932520532,0.7150537634408602,0.9304435483870968,1.0,1.0,1.0,0.54,0.56,0.12,0.0,False
CruzAmarillo,2026-05-10,0.3345897664958648,0.0015282272563825,0.9791441927364258,0.0547173757170172,0.0,0.3116634799235181,0.0978163540596094,0.0,0.6798355601233299,0.54359375,0.27,1.0,0.8934343434343435,0.8565656565656566,0.9757575757575758,0.0998457696827262,0.0,0.6780258519388954,0.8934553872053872,0.8565656565656566,0.9757575757575758,0.739269968879668,0.6348547717842323,0.9045643153526972,0.796090074764785,0.7036290322580645,0.9176747311827956,1.0,1.0,1.0,0.51,0.56,0.12,0.0,False
CruzAmarillo,2026-05-11,0.3873550867040744,0.0015282272563825,0.9835490830636462,0.055093601316199,0.0,0.4091778202676864,0.1051854330489097,0.0,0.7614388489208633,0.5834883720930232,0.26,1.0,0.8978049226111241,0.8558922558922559,0.9750841750841752,0.1069967844487561,0.0,0.7614571092831963,0.8978258032521599,0.8558922558922559,0.9750841750841752,0.7418379491138345,0.6141078838174273,0.8630705394190871,0.797293073268317,0.7153897849462365,0.945228494623656,1.0,1.0,1.0,0.69,0.57,0.12,0.0,True
CruzAmarillo,2026-05-12,0.3861497935122531,0.0014383315354189,0.9907407407407408,0.0573179210846514,0.0,0.5181644359464627,0.100470584571304,0.0,0.6234326824254882,0.5953030303030303,0.27,1.0,0.8969850015304561,0.857912457912458,0.9750841750841752,0.102539792757184,0.0,0.6204465334900118,0.896964595449444,0.857912457912458,0.9750841750841752,0.7378033446498176,0.6058091286307054,0.87551867219917,0.7897854553600521,0.6995967741935484,0.9193548387096774,1.0,1.0,1.0,0.63,0.57,0.12,0.0,True
CruzAmarillo,2026-05-13,0.2489336507582239,0.0014383315354189,0.9494786048184108,0.0935913496406672,0.0,0.5506692160611854,0.1263224297409363,0.0,0.6895786228160329,0.4394827586206897,0.27,0.97,0.8869731800766283,0.8572390572390572,0.9771043771043773,0.1283479881680781,0.0,0.6903642773207991,0.8869964007895043,0.8565656565656566,0.9764309764309764,0.7492488195736157,0.6141078838174273,0.950207468879668,0.7907281238413051,0.710013440860215,0.9368279569892471,1.0,1.0,1.0,0.51,0.57,0.12,0.0,False
CruzAmarillo,2026-05-14,0.5881819946005491,0.0015282272563825,0.9612549442646532,0.0527481865913988,0.0,0.2906309751434034,0.1112520595768283,0.0,0.4318602261048304,0.7712698412698413,0.33,1.0,0.9139116028004916,0.8686868686868687,0.9750841750841752,0.1138063529367877,0.0,0.427732079905993,0.9138367805034472,0.8686868686868687,0.9744107744107744,0.7157347032865705,0.6141078838174273,0.933609958506224,0.7874263952892986,0.7190860215053764,0.8635752688172043,1.0,1.0,1.0,0.4,0.35,0.11,0.0,False
CruzAmarillo,2026-05-15,0.449117129393062,0.0014383315354189,0.9931679252067602,0.0557311059675958,0.0,0.3173996175908221,0.1131385297776816,0.0,0.6078931140801644,0.644,0.27,1.0,0.900528087896509,0.857912457912458,0.9696969696969696,0.1153689158265817,0.0,0.6186839012925969,0.9005706184653554,0.857912457912458,0.9703703703703704,0.7271019873334789,0.6348547717842323,0.8713692946058091,0.7845394736842105,0.6831317204301075,0.9099462365591398,1.0,1.0,1.0,0.63,0.57,0.11,0.0,True
CruzAmarillo,2026-05-16,0.355834782672508,0.0014383315354189,0.9565803667745416,0.0554688414562765,0.0,0.3460803059273422,0.1027774398556956,0.0,0.7486536485097636,0.5643877551020409,0.27,1.0,0.8940424654710369,0.8585858585858586,0.9757575757575758,0.1053142761217295,0.0,0.7502937720329025,0.8940218511647083,0.8585858585858586,0.9757575757575758,0.7402404945380642,0.6058091286307054,0.8630705394190871,0.7927638797454465,0.6891801075268817,0.9331317204301076,1.0,1.0,1.0,0.48,0.56,0.12,0.0,False
CruzAmarillo,2026-05-17,0.3653016347191105,0.0014383315354189,0.9664688960805466,0.0612222385644947,0.0,0.3881453154875716,0.1041153450865681,0.0,0.8141829393627955,0.5862499999999999,0.27,1.0,0.8951437451437452,0.8565656565656566,0.9757575757575758,0.1061872909698996,0.0,0.8108108108108109,0.8951048951048951,0.8572390572390572,0.9757575757575758,0.7314474944142995,0.6099585062240663,0.9045643153526972,0.7921577750206783,0.6925403225806451,0.9079301075268816,1.0,1.0,1.0,0.61,0.56,0.12,0.0,True
CruzAmarillo,2026-05-18,0.454644151246093,0.0014383315354189,0.9897518878101402,0.058958250162839,0.0,0.3709369024856596,0.1186605378177834,0.0,0.6190339157245632,0.6324175824175824,0.27,1.0,0.9016687016687016,0.8572390572390572,0.9750841750841752,0.1220348394261437,0.0,0.6245593419506463,0.9017427017427018,0.8572390572390572,0.9750841750841752,0.7225388719164653,0.6182572614107883,0.8464730290456431,0.7733922663358147,0.6935483870967742,0.8605510752688172,1.0,1.0,1.0,0.6,0.57,0.12,0.0,True
CruzAmarillo,2026-05-19,0.4046494066882416,0.0013484358144552,0.9714131607335492,0.0553728489483747,0.0,0.531548757170172,0.1000929085303186,0.0,0.594573484069887,0.6181,0.27,1.0,0.8980404040404041,0.857912457912458,0.9744107744107744,0.1024618096357226,0.0,0.5963572267920094,0.89806734006734,0.857912457912458,0.9744107744107744,0.7363485477178423,0.6058091286307054,0.8630705394190871,0.791377688172043,0.6901881720430108,0.95127688172043,1.0,1.0,1.0,0.56,0.56,0.12,0.0,False
CruzAmarillo,2026-05-20,0.424899135351616,0.0013484358144552,0.970604099244876,0.0553616222569158,0.0,0.4282982791586998,0.1040044504370291,0.0,0.7440904419321686,0.6354128440366973,0.27,1.0,0.8995644518580299,0.857912457912458,0.9744107744107744,0.1062538405976778,0.0,0.7502937720329025,0.8995088499675656,0.857912457912458,0.9744107744107744,0.7345540370779245,0.5850622406639003,0.892116182572614,0.7882447962908159,0.7002688172043011,0.9002016129032258,1.0,1.0,1.0,0.71,0.56,0.12,0.0,True
CruzAmarillo,2026-05-21,0.4053700768333224,0.0014383315354189,0.9806724199928084,0.0443867795684239,0.0,0.3709369024856596,0.0911819116135662,0.0,0.7941212744090442,0.6093877551020408,0.27,1.0,0.8974713117570261,0.857912457912458,0.9750841750841752,0.0931736972109642,0.0,0.7843713278495887,0.8974369545798118,0.8572390572390572,0.9750841750841752,0.7327885511050893,0.6141078838174273,0.850622406639004,0.7866812047399605,0.6999327956989247,0.9274193548387096,1.0,1.0,1.0,0.55,0.57,0.12,0.0,False
CruzAmarillo,2026-05-22,0.3957512899494418,0.0013484358144552,0.9628730672419992,0.0611854684512428,0.0,0.6883365200764818,0.1051503857155239,0.0,0.7710585817060637,0.5978313253012048,0.27,1.0,0.8978540424323557,0.857912457912458,0.9750841750841752,0.1075701159514674,0.0,0.7779083431257344,0.8978459291712305,0.857912457912458,0.9757575757575758,0.731240313952907,0.6390041493775933,0.8381742738589211,0.7979701062313772,0.7073252688172043,0.9469086021505376,1.0,1.0,1.0,0.58,0.56,0.12,0.0,True
CruzAmarillo,2026-05-23,0.3613931127563259,0.0014383315354189,0.9837288745055736,0.0641452107179339,0.0,0.6137667304015296,0.1060535837474834,0.0,0.69792394655704,0.572054794520548,0.27,1.0,0.895918084959181,0.8565656565656566,0.9744107744107744,0.1077298263123158,0.0,0.6886016451233843,0.8959273096259398,0.8565656565656566,0.9737373737373738,0.7431933155232194,0.6390041493775933,0.9045643153526972,0.794511341876565,0.7167338709677419,0.9143145161290324,1.0,1.0,1.0,0.59,0.57,0.12,0.0,True
CruzAmarillo,2026-05-24,0.3767334711012334,0.0013484358144552,0.9696152463142754,0.0450597802299062,0.0,0.3078393881453155,0.0909679416535618,0.0,0.6117985611510791,0.5781927710843374,0.27,1.0,0.8936513731694454,0.857912457912458,0.9750841750841752,0.09344782183965,0.0,0.6133960047003525,0.8936270333860695,0.857912457912458,0.9757575757575758,0.7394890766385042,0.6224066390041494,0.91701244813278,0.7873915014898304,0.6861559139784946,0.9015456989247312,1.0,1.0,1.0,0.56,0.56,0.12,0.0,False
CruzAmarillo,2026-05-25,0.4490239597928472,0.0013484358144552,0.9761776339446244,0.0567020505043845,0.0,0.3881453154875716,0.1103041901454206,0.0,0.5501336073997944,0.6470114942528735,0.27,1.0,0.9037501451294556,0.857912457912458,0.9898989898989898,0.1122816969893431,0.0,0.5470035252643949,0.903788846317582,0.857912457912458,0.9898989898989898,0.7288119425764296,0.6182572614107883,0.8796680497925311,0.7932347670250897,0.7133736559139785,0.988239247311828,1.0,1.0,1.0,0.57,0.56,0.13,0.0,False
CruzAmarillo,2026-05-26,0.4074951879349366,0.0014383315354189,1.0,0.0535822742098751,0.0,0.2868068833652007,0.0958669971585756,0.0,0.5696608427543679,0.5994117647058824,0.27,1.0,0.8966369578134286,0.857912457912458,0.9791245791245792,0.0974770166586023,0.0,0.5622796709753232,0.8967241037829273,0.857912457912458,0.9791245791245792,0.7349768123016841,0.6058091286307054,0.8630705394190871,0.7962879506641366,0.6975806451612904,0.9146505376344086,1.0,1.0,1.0,0.5,0.56,0.12,0.0,False
CruzAmarillo,2026-05-27,0.4327220424307803,0.0014383315354189,0.9856166846458108,0.0522290429707155,0.0,0.3709369024856596,0.103611835343755,0.0,0.716464542651593,0.6371578947368421,0.27,1.0,0.8987134502923977,0.8572390572390572,0.9757575757575758,0.1063640299338239,0.0,0.7156286721504113,0.8987063618642566,0.8572390572390572,0.9757575757575758,0.7396374754313169,0.6182572614107883,0.850622406639004,0.7983128183361631,0.7133736559139785,0.910282258064516,1.0,1.0,1.0,0.68,0.56,0.12,0.0,True
CruzAmarillo,2026-05-28,0.5615576342401718,0.0020676015821646,0.9648507731032004,0.0549254825951439,0.0,0.2887189292543021,0.1159441918089794,0.0,0.4908119218910586,0.7449315068493151,0.33,1.0,0.9137585904709192,0.8673400673400674,0.9851851851851852,0.1183297651433446,0.0,0.4882491186839013,0.9137124671371246,0.8666666666666666,0.9851851851851852,0.7143750355254931,0.6141078838174273,0.87551867219917,0.797572359699514,0.7227822580645161,0.92372311827957,1.0,1.0,1.0,0.57,0.57,0.12,0.0,False
CruzAmarillo,2026-05-29,0.3658913901632348,0.0013484358144552,0.9580186983099604,0.044670434727796,0.0,0.3346080305927342,0.088023672114114,0.0,0.6484275436793422,0.575054945054945,0.28,1.0,0.8932104932104933,0.8585858585858586,0.9744107744107744,0.0906431993388515,0.0,0.6533490011750881,0.8932104932104933,0.8585858585858586,0.9744107744107744,0.7474351374766313,0.6514522821576764,0.8796680497925311,0.7964411260782228,0.6844758064516129,0.8928091397849462,1.0,1.0,1.0,0.56,0.56,0.12,0.0,False
CruzAmarillo,2026-05-30,0.4042377806030718,0.0015282272563825,0.9641316073354907,0.0534177820267686,0.0,0.3824091778202677,0.0993176479224783,0.0,0.6665981500513875,0.6065178571428572,0.27,1.0,0.8974867724867724,0.857912457912458,0.9757575757575758,0.1016661071008897,0.0,0.6756756756756757,0.8974987974987975,0.8585858585858586,0.9757575757575758,0.7368479549496146,0.6265560165975104,0.892116182572614,0.7895395305299538,0.7120295698924731,0.902217741935484,1.0,1.0,1.0,0.6,0.57,0.12,0.0,True
CruzAmarillo,2026-05-31,0.0853084707453639,0.0017979144192736,0.7662711254944264,0.0209778748975689,0.0,0.1892925430210325,0.0253754221112905,0.0,0.3450359712230216,0.3237142857142857,0.27,0.66,0.8666859066859067,0.857912457912458,0.9265993265993266,0.0274467013597448,0.0,0.3642773207990599,0.8667821067821068,0.857912457912458,0.9265993265993266,0.7639596917605216,0.6390041493775933,0.8630705394190871,0.792981950844854,0.688508064516129,0.8901209677419355,1.0,1.0,1.0,0.46,0.54,0.07,0.0,False
CruzAmarillo,2026-06-01,0.5315090659218868,0.0014383315354189,0.9805825242718448,0.0450247518269205,0.0,0.1778202676864244,0.0998116262371707,0.0,0.4046043165467626,0.7201369863013699,0.33,1.0,0.9077441077441076,0.8686868686868687,0.9757575757575758,0.1016209777377138,0.0,0.4024676850763807,0.9076979844103132,0.8686868686868687,0.9750841750841752,0.732848291934292,0.6514522821576764,0.8298755186721991,0.8049510237148328,0.7419354838709677,0.9375,1.0,1.0,1.0,0.45,0.36,0.11,0.0,False
CruzAmarillo,2026-06-02,0.3880798274002157,0.0015282272563825,0.9563106796116504,0.0529909860693799,0.0,0.4646271510516252,0.1000199024453906,0.0,0.656731757451182,0.5926984126984127,0.27,1.0,0.896157340601785,0.8572390572390572,0.9744107744107744,0.1025823960606569,0.0,0.663337250293772,0.8961787184009407,0.8572390572390572,0.9750841750841752,0.7405651057103338,0.6390041493775933,0.9211618257261412,0.7942188300051204,0.7093413978494624,0.9186827956989247,1.0,1.0,1.0,0.65,0.57,0.12,0.0,True
CruzAmarillo,2026-06-03,0.4347661797061172,0.0014383315354189,0.9911003236245955,0.0546229380691577,0.0,0.3862332695984703,0.1132091905168359,0.0,0.7269475847893114,0.6171186440677966,0.27,1.0,0.8999086914341151,0.8565656565656566,0.9757575757575758,0.115397637873688,0.0,0.7297297297297297,0.8998972778633796,0.8565656565656566,0.9757575757575758,0.7307475912511427,0.6016597510373444,0.87551867219917,0.7953087980681611,0.697244623655914,0.9563172043010753,1.0,1.0,1.0,0.6,0.56,0.12,0.0,True
CruzAmarillo,2026-06-04,0.3910542717815755,0.0014383315354189,0.975728155339806,0.047163798597833,0.0,0.3135755258126194,0.0977151511873208,0.0,0.6587872559095581,0.5952631578947368,0.28,1.0,0.8971941638608305,0.8592592592592593,0.9757575757575758,0.1002484177541385,0.0,0.6462984723854289,0.8971941638608305,0.8592592592592593,0.9757575757575758,0.7379704447841595,0.6307053941908713,0.8713692946058091,0.7935589983022071,0.6928763440860215,0.913978494623656,1.0,1.0,1.0,0.61,0.56,0.12,0.0,True
CruzAmarillo,2026-06-05,0.3776323497001542,0.0014383315354189,0.9617044228694714,0.0530746931474742,0.0,0.3824091778202677,0.1026396578589662,0.0,0.70672147995889,0.5865322580645161,0.27,1.0,0.8956011730205279,0.8565656565656566,0.9757575757575758,0.1050945756415602,0.0,0.7121034077555817,0.8956228956228957,0.8565656565656566,0.9757575757575758,0.7470218176950877,0.6224066390041494,0.892116182572614,0.8044381937218176,0.7174059139784946,0.9361559139784946,1.0,1.0,1.0,0.58,0.57,0.12,0.0,True
CruzAmarillo,2026-06-06,0.3772848495744936,0.0013484358144552,0.940039554117224,0.0555768005098789,0.0,0.3059273422562141,0.1028132922233641,0.0,0.583884892086331,0.5765833333333333,0.27,1.0,0.895,0.8565656565656566,0.9750841750841752,0.105518018018018,0.0,0.591069330199765,0.895016835016835,0.8558922558922559,0.9757575757575758,0.7488934993084371,0.6265560165975104,0.892116182572614,0.8016717069892473,0.7086693548387096,0.9411962365591398,1.0,1.0,1.0,0.51,0.58,0.12,0.0,False
CruzAmarillo,2026-06-07,0.4080441687642335,0.0013484358144552,0.9425566343042072,0.0503664754620777,0.0,0.3346080305927342,0.1021853374443302,0.0,0.6665159301130524,0.6089166666666667,0.27,1.0,0.8979854096520763,0.8572390572390572,0.9757575757575758,0.1046954563258911,0.0,0.6692126909518215,0.8980246913580248,0.8565656565656566,0.9757575757575758,0.7382088520055324,0.6265560165975104,0.8796680497925311,0.806524417562724,0.6821236559139785,1.0,1.0,1.0,1.0,0.73,0.58,0.12,0.0,True
CruzAmarillo,2026-06-08,0.3613091740410392,0.0015282272563825,0.9541531823085222,0.0581230860109748,0.0,0.3938814531548757,0.1035058782242498,0.0,0.7519013360739979,0.5552032520325204,0.27,1.0,0.8948618981139307,0.8565656565656566,0.9750841750841752,0.10586302102739,0.0,0.7561692126909518,0.8949385453450495,0.8565656565656566,0.9757575757575758,0.7354856121175319,0.5933609958506223,0.9211618257261412,0.7889511758020806,0.7039650537634409,0.961021505376344,1.0,1.0,1.0,0.55,0.57,0.12,0.0,False
CruzAmarillo,2026-06-09,0.3614962740781668,0.0015282272563825,0.9663790003595828,0.0534129241866032,0.0,0.401529636711281,0.1021876853917562,0.0,0.7324563206577595,0.5675609756097562,0.26,1.0,0.8938709589116093,0.8558922558922559,0.9730639730639732,0.1041911476694085,0.0,0.7338425381903643,0.8938764337138321,0.8558922558922559,0.9730639730639732,0.7304253955402624,0.6224066390041494,0.8464730290456431,0.7848287656263659,0.6995967741935484,0.8971774193548387,1.0,1.0,1.0,0.5,0.56,0.12,0.0,False
CruzAmarillo,2026-06-10,0.4052167518465465,0.0013484358144552,0.9441747572815534,0.0512647713381186,0.0,0.3403441682600382,0.103051909760248,0.0,0.6684892086330936,0.5973770491803279,0.27,1.0,0.8974940663465254,0.857912457912458,0.9757575757575758,0.1054400801371578,0.0,0.655111633372503,0.8974223105370647,0.857912457912458,0.9750841750841752,0.7358002856948507,0.6307053941908713,0.883817427385892,0.7885570906046183,0.7049731182795699,0.9489247311827956,1.0,1.0,1.0,0.63,0.56,0.12,0.0,True
CruzAmarillo,2026-06-11,0.3667226505059009,0.0013484358144552,0.9388709097446962,0.0630975143403441,0.0,0.4302103250478011,0.1015082011046215,0.0,0.6064953751284686,0.59869918699187,0.27,1.0,0.8963400947140785,0.857912457912458,0.9757575757575758,0.1037851212824701,0.0,0.6104582843713279,0.8963784183296378,0.8585858585858586,0.9757575757575758,0.7291097392301724,0.6058091286307054,0.892116182572614,0.7792939723752077,0.7066532258064516,0.8985215053763441,1.0,1.0,1.0,0.59,0.57,0.12,0.0,True
CruzAmarillo,2026-06-12,0.3804510155316607,0.0013484358144552,0.9561308881697232,0.0550329982113119,0.0,0.3250478011472275,0.1024473692935052,0.0,0.7223843782117163,0.5832258064516128,0.28,1.0,0.8970022808732486,0.8592592592592593,0.9757575757575758,0.1048624009703953,0.0,0.7162162162162162,0.8970077115238406,0.8592592592592593,0.9757575757575758,0.7362468210413599,0.5850622406639003,0.867219917012448,0.7810819892473119,0.6703629032258065,0.8827284946236559,1.0,1.0,1.0,0.57,0.57,0.12,0.0,False
CruzAmarillo,2026-06-13,0.3607732771920057,0.0013484358144552,0.9720424307802948,0.0560044408807746,0.0,0.5544933078393881,0.0985356231144116,0.0,0.7082425488180883,0.5590322580645162,0.27,1.0,0.8943847072879332,0.857912457912458,0.9757575757575758,0.1008680489746408,0.0,0.7156286721504113,0.8943901379385251,0.857912457912458,0.9757575757575758,0.7416008566456966,0.5975103734439834,0.908713692946058,0.7939456512313563,0.706989247311828,0.9539650537634408,1.0,1.0,1.0,0.54,0.56,0.12,0.0,False
CruzAmarillo,2026-06-14,0.3385421691325867,0.0013484358144552,0.9928982380438692,0.0546720763574748,0.0,0.4034416826003824,0.0951495249793196,0.0,0.7180678314491264,0.5372357723577236,0.26,1.0,0.8915441679669323,0.8558922558922559,0.9750841750841752,0.0975657523907789,0.0,0.7126909518213866,0.8915167939558184,0.8558922558922559,0.9750841750841752,0.7432108760921634,0.6348547717842323,0.9294605809128632,0.7973844960223796,0.7086693548387096,0.945228494623656,1.0,1.0,1.0,0.55,0.57,0.12,0.0,False
CruzAmarillo,2026-06-15,0.4010755588034009,0.0013484358144552,0.976267529665588,0.051902794054154,0.0,0.3632887189292542,0.1033793057719722,0.0,0.7405960945529291,0.5987903225806451,0.26,1.0,0.8967470402954274,0.8552188552188552,0.9750841750841752,0.1053551798642962,0.0,0.7320799059929496,0.8967361789942435,0.8552188552188552,0.9744107744107744,0.7389573015660554,0.6265560165975104,0.8879668049792531,0.7934958159902878,0.7103494623655914,0.921706989247312,1.0,1.0,1.0,0.74,0.57,0.12,0.0,True
CruzAmarillo,2026-06-16,0.37210638937521,0.0013484358144552,0.9697051420352392,0.0559038334952825,0.0,0.395793499043977,0.1044560510841912,0.0,0.8184994861253854,0.5783606557377049,0.26,1.0,0.8955235414251808,0.8558922558922559,0.9757575757575758,0.1067307507079424,0.0,0.8037602820211516,0.8955125020698792,0.8558922558922559,0.9757575757575758,0.7435548602135909,0.6307053941908713,0.883817427385892,0.7894797726070861,0.7123655913978495,0.8672715053763441,1.0,1.0,1.0,0.51,0.57,0.12,0.0,False
